UserId,DaysSinceLastPurchase,DayOfWeek,Hour,OrdersCount,TotalSpent,AveragePurchaseValue,PurchaseFreq,PreferedProduct,TotalItemsPurchased,OrderSize,LT,IsChurned,Cluster
5800,109,Friday,18,3,1476.0,492.0,3.0,4,3,1.0,0,True,-1.0
5801,109,Friday,18,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5802,109,Friday,17,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5803,109,Friday,17,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5804,109,Friday,17,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5805,109,Friday,16,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5806,109,Friday,16,1,235.0,235.0,1.0,43,1,1.0,0,True,-1.0
5807,109,Friday,16,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5808,109,Friday,1,3,2178.0,726.0,0.17475728155339804,156,6,1.2,485,True,-1.0
5809,109,Friday,16,1,2095.0,2095.0,1.0,84,1,1.0,0,True,-1.0
5810,109,Friday,15,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5811,109,Friday,8,2,1968.0,984.0,1.7647058823529411,10,4,1.0,4,True,-1.0
5812,109,Friday,15,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
5813,109,Friday,15,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
5814,109,Friday,15,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5815,109,Friday,15,2,1704.0,852.0,0.6060606060606061,106,4,1.0,69,True,-1.0
5816,109,Friday,15,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
5817,110,Friday,14,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5818,110,Friday,14,2,1793.0,896.5,0.5,68,6,1.2,90,True,-1.0
5819,110,Friday,13,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5820,110,Friday,13,1,984.0,984.0,1.0,10,2,2.0,0,True,-1.0
5821,110,Friday,13,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5822,110,Friday,12,10,7112.0,711.2,0.9708737864077668,10,16,1.6,279,True,-1.0
5823,110,Sunday,9,4,2394.5,598.625,0.3015075376884422,128,5,1.25,368,True,-1.0
5824,110,Friday,12,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
5825,110,Friday,12,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5826,110,Friday,12,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5827,110,Friday,12,1,722.5,722.5,1.0,129,1,1.0,0,True,-1.0
5828,110,Friday,12,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5829,110,Friday,12,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5830,110,Friday,12,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5831,110,Friday,12,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5832,110,Friday,11,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5833,110,Friday,11,1,722.5,722.5,1.0,129,1,1.0,0,True,-1.0
5834,110,Friday,11,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5835,110,Friday,10,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5836,110,Friday,10,2,1418.0,709.0,0.3015075376884422,118,3,1.0,169,True,-1.0
5837,110,Friday,8,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5838,110,Friday,7,2,1033.0,516.5,1.2765957446808511,10,2,1.0,17,True,-1.0
5839,110,Friday,7,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5840,110,Friday,6,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5841,110,Friday,4,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5842,110,Friday,2,1,461.0,461.0,1.0,14,1,1.0,0,True,-1.0
5843,110,Friday,0,1,623.5,623.5,1.0,5,2,1.0,0,True,-1.0
5844,110,Friday,0,2,768.0,384.0,0.10968921389396707,10,2,1.0,517,True,-1.0
5845,110,Thursday,21,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5846,110,Thursday,10,4,2858.0,714.5,0.7058823529411764,10,4,1.0,140,True,-1.0
5847,110,Thursday,21,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5848,110,Thursday,20,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5849,110,Thursday,20,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5850,110,Thursday,20,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5851,110,Saturday,0,4,3327.0,831.75,0.3896103896103896,4,8,1.0,278,True,-1.0
5852,110,Thursday,19,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5853,110,Thursday,19,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5854,110,Sunday,13,2,2419.5,1209.75,1.25,84,3,1.0,18,True,-1.0
5855,110,Thursday,19,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5856,110,Thursday,19,1,984.0,984.0,1.0,10,2,1.0,0,True,-1.0
5857,110,Saturday,13,2,874.6,437.3,0.9523809523809524,47,14,2.333333333333333,33,True,-1.0
5858,110,Saturday,3,3,1229.0,409.66666666666674,0.4147465437788018,4,3,1.0,187,True,-1.0
5859,110,Thursday,18,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5860,110,Thursday,18,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5861,110,Thursday,16,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5862,110,Thursday,16,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5863,110,Thursday,1,2,2066.0,1033.0,1.1764705882352942,5,4,1.0,21,True,-1.0
5864,110,Monday,16,2,995.0,497.5,0.8955223880597015,111,3,1.0,37,True,-1.0
5865,110,Thursday,15,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5866,111,Thursday,14,1,726.5,726.5,1.0,5,4,1.0,0,True,-1.0
5867,111,Thursday,14,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5868,111,Thursday,13,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5869,111,Thursday,13,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5870,111,Saturday,14,9,16740.0,1860.0,0.7848837209302325,28,62,1.8787878787878791,314,True,-1.0
5871,111,Thursday,12,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5872,111,Thursday,11,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5873,111,Thursday,11,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5874,111,Thursday,11,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5875,111,Thursday,11,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
5876,111,Thursday,11,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5877,111,Thursday,10,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5878,111,Thursday,10,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
5879,111,Thursday,10,1,722.5,722.5,1.0,129,1,1.0,0,True,-1.0
5880,111,Thursday,10,1,1440.0,1440.0,1.0,5,2,1.0,0,True,-1.0
5881,111,Thursday,10,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5882,111,Friday,10,2,1681.0,840.5,0.17142857142857146,22,2,1.0,320,True,-1.0
5883,111,Thursday,9,1,722.5,722.5,1.0,129,1,1.0,0,True,-1.0
5884,111,Saturday,9,2,984.0,492.0,1.25,10,2,1.0,18,True,-1.0
5885,111,Thursday,9,1,722.5,722.5,1.0,129,1,1.0,0,True,-1.0
5886,111,Thursday,7,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5887,111,Thursday,1,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5888,111,Monday,0,2,984.0,492.0,1.3043478260869563,10,2,1.0,16,True,-1.0
5889,111,Wednesday,22,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5890,111,Wednesday,21,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
5891,111,Friday,16,3,2456.0,818.6666666666665,0.2735562310030395,11,3,1.0,299,True,-1.0
5892,111,Friday,11,5,3889.0,777.8,0.7425742574257426,103,7,1.0,172,True,-1.0
5893,111,Wednesday,20,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
5894,111,Wednesday,20,1,1033.0,1033.0,1.0,10,2,1.0,0,True,-1.0
5895,111,Thursday,13,2,984.0,492.0,1.2000000000000002,10,2,1.0,20,True,-1.0
5896,111,Wednesday,19,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5897,111,Wednesday,19,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5898,111,Monday,1,2,750.0,375.0,0.19672131147540986,10,3,1.5,275,True,-1.0
5899,111,Wednesday,19,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5900,111,Wednesday,18,1,1525.0,1525.0,1.0,10,3,1.0,0,True,-1.0
5901,111,Sunday,18,3,1523.0,507.66666666666674,0.3930131004366812,157,4,1.0,199,True,-1.0
5902,111,Wednesday,18,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5903,111,Friday,14,5,2376.0,475.2,2.6785714285714284,77,72,14.4,26,True,-1.0
5904,111,Wednesday,17,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5905,111,Wednesday,17,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
5906,111,Wednesday,16,1,1968.0,1968.0,1.0,10,4,2.0,0,True,-1.0
5907,111,Wednesday,16,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5908,112,Wednesday,14,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5909,112,Wednesday,13,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5910,112,Wednesday,13,1,1030.0,1030.0,1.0,58,1,1.0,0,True,-1.0
5911,112,Wednesday,12,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5912,112,Wednesday,7,2,912.0,456.0,0.18927444794952686,167,4,2.0,287,True,-1.0
5913,112,Friday,11,4,1816.2,454.05,1.9354838709677424,4,10,1.4285714285714286,32,True,-1.0
5914,112,Wednesday,11,2,984.0,492.0,2.0,10,2,1.0,0,True,-1.0
5915,112,Wednesday,11,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5916,112,Wednesday,11,1,1033.0,1033.0,1.0,10,2,1.0,0,True,-1.0
5917,112,Wednesday,11,1,1002.0,1002.0,1.0,50,2,1.0,0,True,-1.0
5918,112,Thursday,10,7,5300.0,757.1428571428571,0.4384133611691023,22,7,1.0,449,True,-1.0
5919,112,Saturday,1,5,4976.6399999999985,995.328,1.3888888888888888,1,5,1.0,78,True,-1.0
5920,112,Wednesday,10,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5921,112,Wednesday,10,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5922,112,Wednesday,9,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5923,112,Monday,8,2,1636.1799999999996,818.0899999999998,1.0,66,2,1.0,30,True,-1.0
5924,112,Wednesday,9,1,3047.94,3047.94,1.0,78,3,3.0,0,True,-1.0
5925,112,Wednesday,9,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5926,112,Monday,9,2,985.0,492.5,0.9090909090909092,5,2,1.0,36,True,-1.0
5927,112,Wednesday,9,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
5928,112,Friday,8,2,3268.0,1634.0,0.2,10,7,3.5,270,True,-1.0
5929,112,Sunday,23,7,16897.0,2413.857142857143,1.0,134,7,1.0,180,True,-1.0
5930,112,Wednesday,7,1,603.5,603.5,1.0,47,4,1.0,0,True,-1.0
5931,112,Wednesday,7,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
5932,112,Friday,2,2,1570.0,785.0,0.5405405405405405,46,21,10.5,81,True,-1.0
5933,112,Tuesday,23,1,2458.0,2458.0,1.0,59,1,1.0,0,True,-1.0
5934,112,Tuesday,23,1,722.5,722.5,1.0,129,1,1.0,0,True,-1.0
5935,112,Friday,16,2,1798.0,899.0,1.0909090909090908,8,2,1.0,25,True,-1.0
5936,112,Tuesday,22,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5937,112,Tuesday,22,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5938,112,Tuesday,22,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5939,112,Tuesday,22,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5940,112,Tuesday,22,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5941,112,Tuesday,21,3,2607.0,869.0,1.9148936170212767,5,5,1.0,17,True,-1.0
5942,112,Tuesday,21,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5943,112,Tuesday,20,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5944,112,Tuesday,19,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
5945,112,Tuesday,19,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5946,112,Tuesday,19,1,461.0,461.0,1.0,14,1,1.0,0,True,-1.0
5947,112,Tuesday,18,1,984.0,984.0,1.0,10,2,2.0,0,True,-1.0
5948,112,Tuesday,18,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5949,112,Tuesday,17,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5950,112,Tuesday,17,1,3612.5,3612.5,1.0,129,5,5.0,0,True,-1.0
5951,112,Thursday,1,2,984.0,492.0,1.7142857142857142,4,2,1.0,5,True,-1.0
5952,112,Sunday,16,5,5288.1,1057.62,0.3488372093023256,111,36,1.7142857142857142,400,True,-1.0
5953,113,Tuesday,14,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5954,113,Friday,8,2,2642.85,1321.425,0.375,45,12,1.0,130,True,-1.0
5955,113,Wednesday,12,6,2218.5,369.75,1.7999999999999998,10,6,1.0,70,True,-1.0
5956,113,Tuesday,13,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
5957,113,Tuesday,13,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5958,113,Tuesday,12,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5959,113,Tuesday,12,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5960,113,Tuesday,12,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5961,113,Tuesday,12,1,1525.0,1525.0,1.0,10,3,1.0,0,True,-1.0
5962,113,Tuesday,12,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5963,113,Tuesday,11,4,1988.0,497.0,0.21937842778793415,5,8,1.3333333333333333,517,True,-1.0
5964,113,Tuesday,11,1,937.0,937.0,1.0,127,1,1.0,0,True,-1.0
5965,113,Tuesday,11,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5966,113,Tuesday,11,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5967,113,Tuesday,10,3,1768.0,589.3333333333334,0.2857142857142857,165,5,1.0,285,True,-1.0
5968,113,Tuesday,10,1,937.0,937.0,1.0,127,1,1.0,0,True,-1.0
5969,113,Tuesday,9,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5970,113,Tuesday,9,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5971,113,Tuesday,9,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
5972,113,Tuesday,9,2,1149.0,574.5,2.0,10,4,1.0,0,True,-1.0
5973,113,Tuesday,9,2,984.0,492.0,2.0,10,2,1.0,0,True,-1.0
5974,113,Tuesday,8,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5975,113,Tuesday,8,1,937.0,937.0,1.0,127,1,1.0,0,True,-1.0
5976,113,Monday,7,3,1645.0,548.3333333333334,0.16333938294010888,31,5,1.0,521,True,-1.0
5977,113,Tuesday,0,1,574.5,574.5,1.0,20,2,1.0,0,True,-1.0
5978,113,Tuesday,0,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
5979,113,Tuesday,0,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5980,113,Monday,22,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5981,113,Monday,22,1,937.0,937.0,1.0,127,1,1.0,0,True,-1.0
5982,113,Monday,22,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5983,113,Monday,21,1,984.0,984.0,1.0,10,2,1.0,0,True,-1.0
5984,113,Monday,21,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5985,113,Monday,21,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5986,113,Monday,20,1,570.0,570.0,1.0,10,2,1.0,0,True,-1.0
5987,113,Monday,20,1,722.5,722.5,1.0,129,1,1.0,0,True,-1.0
5988,113,Monday,20,2,2711.0,1355.5,0.9375,127,4,1.0,34,True,-1.0
5989,113,Monday,19,1,937.0,937.0,1.0,127,1,1.0,0,True,-1.0
5990,113,Monday,19,3,2593.0,864.3333333333335,0.16453382084095064,47,5,1.0,517,True,-1.0
5991,113,Monday,19,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
5992,113,Monday,19,1,352.0,352.0,1.0,24,1,1.0,0,True,-1.0
5993,113,Wednesday,11,3,1999.0,666.3333333333334,0.9183673469387756,90,5,1.0,68,True,-1.0
5994,113,Monday,19,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
5995,113,Friday,16,2,984.0,492.0,1.818181818181818,10,2,1.0,3,True,-1.0
5996,113,Monday,18,1,1180.98,1180.98,1.0,23,3,1.5,0,True,-1.0
5997,113,Monday,17,1,937.0,937.0,1.0,127,1,1.0,0,True,-1.0
5998,113,Monday,12,2,984.0,492.0,1.875,10,2,1.0,2,True,-1.0
5999,114,Monday,15,2,1968.0,984.0,1.9354838709677415,10,4,1.0,1,True,-1.0
6000,114,Monday,15,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6001,114,Monday,14,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6002,114,Monday,14,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6003,114,Monday,11,2,1595.0,797.5,0.11049723756906077,127,13,1.4444444444444444,513,True,-1.0
6004,114,Monday,12,2,1024.0,512.0,0.35714285714285715,127,2,1.0,138,True,-1.0
6005,114,Monday,14,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6006,114,Monday,13,3,839.5,279.8333333333333,1.40625,47,14,2.0,34,True,-1.0
6007,114,Friday,12,2,2046.0,1023.0,0.4137931034482758,103,4,1.0,115,True,-1.0
6008,114,Friday,13,2,1996.0,998.0,0.234375,127,2,1.0,226,True,-1.0
6009,114,Monday,13,1,937.0,937.0,1.0,127,1,1.0,0,True,-1.0
6010,114,Monday,13,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6011,114,Monday,12,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6012,114,Monday,7,2,982.0,491.0,0.19108280254777069,157,3,1.5,284,True,-1.0
6013,114,Monday,11,2,2107.0,1053.5,0.375,127,5,1.0,130,True,-1.0
6014,114,Monday,11,1,412.5,412.5,1.0,23,5,5.0,0,True,-1.0
6015,114,Monday,11,1,984.0,984.0,1.0,10,2,1.0,0,True,-1.0
6016,114,Monday,10,1,937.0,937.0,1.0,127,1,1.0,0,True,-1.0
6017,114,Wednesday,12,8,6851.0,856.375,0.4519774011299435,46,13,1.0833333333333333,501,True,-1.0
6018,114,Monday,9,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6019,114,Monday,9,1,1525.0,1525.0,1.0,10,3,1.0,0,True,-1.0
6020,114,Monday,9,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6021,114,Monday,9,1,825.0,825.0,1.0,20,10,10.0,0,True,-1.0
6022,114,Monday,8,1,1525.0,1525.0,1.0,10,3,1.0,0,True,-1.0
6023,114,Monday,8,2,1681.3,840.65,1.1111111111111112,47,22,7.333333333333332,24,True,-1.0
6024,114,Monday,8,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6025,114,Monday,7,2,786.0,393.0,0.297029702970297,5,2,1.0,172,True,-1.0
6026,114,Monday,0,5,4484.0,896.8,0.30000000000000004,37,6,1.0,470,True,-1.0
6027,114,Monday,0,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6028,114,Sunday,12,2,2462.0,1231.0,1.3636363636363635,127,4,1.0,14,True,-1.0
6029,114,Sunday,22,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6030,114,Sunday,22,1,772.5,772.5,1.0,120,5,1.6666666666666667,0,True,-1.0
6031,114,Sunday,22,1,937.0,937.0,1.0,127,1,1.0,0,True,-1.0
6032,114,Sunday,22,1,704.0,704.0,1.0,38,2,1.0,0,True,-1.0
6033,114,Sunday,22,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6034,114,Tuesday,21,10,12001.6,1200.16,1.2195121951219514,58,16,1.0,216,True,-1.0
6035,114,Sunday,21,3,3114.66,1038.22,2.0,127,3,1.0,15,True,-1.0
6036,114,Sunday,21,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
6037,114,Sunday,21,1,937.0,937.0,1.0,127,1,1.0,0,True,-1.0
6038,114,Sunday,21,1,984.0,984.0,1.0,10,2,2.0,0,True,-1.0
6039,114,Sunday,20,1,984.0,984.0,1.0,10,2,1.0,0,True,-1.0
6040,114,Sunday,12,6,4794.0,799.0,0.3278688524590164,56,6,1.0,519,True,-1.0
6041,114,Sunday,20,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
6042,114,Sunday,20,1,727.0,727.0,1.0,63,2,1.0,0,True,-1.0
6043,114,Sunday,19,2,984.0,492.0,1.7647058823529411,10,2,1.0,4,True,-1.0
6044,114,Sunday,19,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6045,114,Sunday,19,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6046,114,Sunday,18,1,953.0,953.0,1.0,14,2,1.0,0,True,-1.0
6047,114,Friday,18,2,1478.0,739.0,1.5789473684210529,127,2,1.0,8,True,-1.0
6048,114,Sunday,18,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
6049,114,Sunday,18,1,931.0,931.0,1.0,63,3,1.0,0,True,-1.0
6050,114,Sunday,13,3,1700.0,566.6666666666666,0.6206896551724137,89,14,2.0,115,True,-1.0
6051,114,Sunday,17,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6052,114,Sunday,16,1,1033.0,1033.0,1.0,10,2,1.0,0,True,-1.0
6053,114,Sunday,16,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6054,114,Sunday,15,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6055,115,Sunday,15,2,1240.0,620.0,0.13215859030837004,46,3,1.0,424,True,-1.0
6056,115,Sunday,14,1,937.0,937.0,1.0,127,1,1.0,0,True,-1.0
6057,115,Sunday,14,1,937.0,937.0,1.0,127,1,1.0,0,True,-1.0
6058,115,Sunday,13,2,1489.0,744.5,0.1090909090909091,127,3,1.0,520,True,-1.0
6059,115,Sunday,13,1,937.0,937.0,1.0,127,1,1.0,0,True,-1.0
6060,115,Friday,12,2,3721.9800000000014,1860.99,1.3333333333333333,9,3,1.5,15,True,-1.0
6061,115,Sunday,12,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6062,115,Wednesday,7,8,11236.5,1404.5625,0.594059405940594,46,31,1.4090909090909092,374,True,-1.0
6063,115,Saturday,8,2,2707.0,1353.5,0.4918032786885246,12,3,1.5,92,True,-1.0
6064,115,Sunday,11,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6065,115,Sunday,10,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6066,115,Sunday,9,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6067,115,Sunday,9,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6068,115,Sunday,9,1,637.0,637.0,1.0,10,2,1.0,0,True,-1.0
6069,115,Sunday,1,2,1082.0,541.0,2.0,5,2,1.0,0,True,-1.0
6070,115,Sunday,1,1,984.0,984.0,1.0,10,2,1.0,0,True,-1.0
6071,115,Sunday,0,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6072,115,Saturday,8,3,2017.0,672.3333333333334,2.1951219512195124,4,4,1.0,11,True,-1.0
6073,115,Saturday,22,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6074,115,Saturday,22,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6075,115,Saturday,22,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6076,115,Saturday,21,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6077,115,Saturday,21,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
6078,115,Saturday,21,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6079,115,Saturday,21,1,852.0,852.0,1.0,32,1,1.0,0,True,-1.0
6080,115,Saturday,20,1,565.0,565.0,1.0,63,5,2.5,0,True,-1.0
6081,115,Saturday,19,2,3942.0,1971.0,0.3703703703703704,123,3,1.5,132,True,-1.0
6082,115,Saturday,6,11,5136.5,466.95454545454544,0.8108108108108109,2,12,1.0,377,True,-1.0
6083,115,Saturday,18,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6084,115,Saturday,18,1,984.0,984.0,1.0,4,2,2.0,0,True,-1.0
6085,115,Saturday,8,2,1033.0,516.5,2.0,10,2,1.0,0,True,-1.0
6086,115,Saturday,17,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6087,115,Saturday,17,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
6088,115,Saturday,17,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
6089,115,Monday,5,2,1755.5,877.75,0.5714285714285714,141,2,1.0,75,True,-1.0
6090,115,Saturday,17,2,984.0,492.0,2.0,4,2,1.0,0,True,-1.0
6091,115,Friday,16,3,3309.0,1103.0,0.1642335766423358,163,4,1.3333333333333333,518,True,-1.0
6092,115,Saturday,15,1,937.0,937.0,1.0,127,1,1.0,0,True,-1.0
6093,116,Saturday,15,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
6094,116,Saturday,15,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
6095,116,Saturday,14,1,82.5,82.5,1.0,20,1,1.0,0,True,-1.0
6096,116,Saturday,14,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6097,116,Saturday,13,2,1033.0,516.5,1.5789473684210529,5,2,1.0,8,True,-1.0
6098,116,Saturday,13,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6099,116,Saturday,13,1,492.0,492.0,1.0,4,1,1.0,0,True,-1.0
6100,116,Saturday,12,1,937.0,937.0,1.0,127,1,1.0,0,True,-1.0
6101,116,Friday,8,3,1921.0,640.3333333333334,2.0,4,3,1.0,15,True,-1.0
6102,116,Saturday,12,1,541.0,541.0,1.0,5,1,1.0,0,True,-1.0
6103,116,Saturday,12,1,492.0,492.0,1.0,10,1,1.0,0,True,-1.0
6104,116,Saturday,11,1,1259.0,1259.0,1.0,82,1,1.0,0,True,-1.0
6105,116,Friday,19,7,6138.6,876.9428571428572,0.6709265175718849,10,20,1.1111111111111112,283,True,-1.0
6106,116,Saturday,10,2,1429.0,714.5,1.875,127,2,1.0,2,True,-1.0
6107,116,Saturday,10,1,396.0,396.0,1.0,105,1,1.0,0,True,-1.0
6108,116,Saturday,10,1,722.5,722.5,1.0,129,1,1.0,0,True,-1.0
6109,116,Monday,9,2,1585.5,792.75,1.4634146341463414,112,10,3.333333333333333,11,True,-1.0
